rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
0.5708037,-1.460672,1.269846,1.954536,-0.4196546,0.5309908,-0.2552998,16.4796,0.1599223,2
1.696639,-0.7402396,0.8731881,1.777702,-0.1990961,1.086175,-10.88187,0.4540378,-2.184811,2
1.239767,0.03156934,0.9586052,1.355118,0.04444159,0.6875668,3.363413,4.662956,-0.9954538,2
0.9328395,0.5839238,1.04806,1.459581,0.5418229,0.8563257,-0.2312805,0.1699623,0.1106774,2
1.781656,-0.9233087,0.8724297,1.394164,-1.162776,1.045556,-0.2582341,-3.996018,0.2853886,2
1.618347,-0.636018,1.078799,0.6439176,0.1092638,1.073311,-0.7010084,-0.363075,-0.842602,2
0.3209016,-0.3838114,0.8398411,1.41933,-0.5372409,0.4899876,0.01361925,0.1743129,0.2852697,2
1.605454,-0.009390702,0.4456856,0.7692617,0.8396733,1.133434,0.3224822,-0.2417597,-0.6715148,2
0.2809646,-1.12736,1.354067,0.6266088,0.2586681,1.040508,-1.002933,-0.2454873,-3.124811,2
1.276904,-1.01736,1.289692,1.182062,-0.9953876,1.344258,0.2084542,0.6676719,7.201046,2
0.07671501,-0.5911212,0.7283735,0.08464672,0.6404574,1.063594,-4.849909,-0.194564,-1.105296,2
1.456424,-0.8201229,1.156456,1.810394,0.3249271,0.5592949,1.542721,-0.1933778,-0.8502474,2
0.1519952,-0.5853214,1.079702,0.6825222,-0.3630202,0.8213879,-0.5557517,-0.8893389,-0.7192892,2
1.813754,-1.125252,1.036977,1.151144,0.7954062,0.7525426,-0.566833,0.06488832,-0.2985759,2
0.3359995,-0.08053517,1.092646,1.905894,1.182964,1.288018,-0.6297244,-0.1224828,-0.6140626,2
0.5979813,-0.6496577,0.9540427,1.673301,0.6105214,0.8963763,-0.6228024,-0.2426808,-0.6994576,2
0.2396213,0.03269676,0.6980375,0.6719689,0.5947187,0.704921,-0.2589725,-0.1220076,-0.3249946,2
0.6698235,0.0684774,0.7571555,0.4411968,0.4034788,0.7669802,-0.8494577,0.02804352,-1.129303,2
1.857562,-0.1165112,0.8269979,1.508874,1.242251,1.375835,0.09197017,-0.2034029,-0.4567402,2
0.7358199,0.6149933,1.158249,1.002353,0.8894255,1.209185,-0.5226956,-0.2646038,-0.5863812,2
1.53977,-0.1063702,0.9480864,1.058524,1.369846,1.171952,-2.136268,0.2188851,2.337745,2
1.397721,-1.184269,1.364819,1.50121,-0.2862644,0.9913282,-1.170679,-0.1658869,-0.3570514,2
1.895644,0.6245384,1.048865,0.9140162,0.09661676,1.364493,-0.2365539,0.0140052,-0.6899483,2
0.6650668,-0.4149027,0.8757961,1.563934,0.6765822,0.8688408,-0.4273893,-0.2220326,-0.4718229,2
1.752472,-0.6265525,1.342981,0.8525907,0.5714107,0.9292151,-1.578028,-0.2350308,-1.3012,2
0.7144308,-1.16672,1.209568,1.481449,0.9380416,1.058863,-0.5713844,-0.125315,-0.7438245,2
1.035347,0.4277941,1.343446,1.206296,0.01645967,1.13253,0.5909951,-0.5364025,-0.8778132,2
0.2076758,-0.08246513,0.37375,0.01127251,1.015286,1.28818,-0.28802,-0.1712845,-0.0241164,2
0.8747122,-0.9953548,1.35801,0.3377663,1.287249,1.262105,-1.205119,-0.1684154,-1.238582,2
1.815501,1.009552,1.059926,1.955189,0.8581901,0.8885697,0.5044155,-1.326845,-0.4771128,2
1.614596,-0.3955261,1.081711,1.458787,0.03454228,1.015919,-1.209996,-0.4154239,-0.8806242,2
1.851095,-1.039559,1.261715,0.9815095,0.9831643,1.309817,-0.6325219,-0.2673587,-0.6835771,2
1.468114,-0.145987,0.4576437,0.3462544,-0.1543218,0.9371336,-0.1030837,0.1636119,0.5303202,2
0.75147,-1.210914,1.279009,0.3197361,0.09434064,1.347012,-0.1157425,-0.1045707,-0.175715,2
1.70426,-0.437918,1.267917,1.779756,0.5782285,0.9271315,10.42918,-0.267745,-1.678752,2
1.279188,-0.005233629,1.194479,0.283778,1.601722,1.375032,-1.285394,1.801939,-1.894871,2
1.613743,0.4379466,0.8735806,0.776971,1.127917,1.059645,-0.8630855,3.152424,-2.820498,2
1.574581,-1.048517,0.9750211,1.10259,-0.6373255,1.060537,0.6746808,0.4954943,0.9708961,2
0.2186128,-1.304589,1.412274,0.8757372,-1.022639,0.9892873,-0.1286889,-0.1704342,-0.07546689,2
1.213235,-0.5684983,1.378749,1.82451,-0.363474,1.397499,-1.385852,13.37356,-1.656447,2
0.9278934,-1.398819,1.223307,1.802571,0.6755795,1.399343,-2.05468,-0.02116307,-2.127173,2
0.732322,-0.1469153,1.108493,1.413398,0.2930742,1.18272,-1.145576,-0.354804,-1.266342,2
0.1511249,-0.7957322,1.078347,1.727726,0.06554591,0.7977154,-0.7451278,1.865183,-0.938367,2
0.5331624,0.01323364,0.3188126,0.0296429,-0.2360206,1.228685,-0.00948625,-0.1568203,-1.84099,2
0.6153864,-1.009653,1.017408,0.233501,0.4569021,1.157106,-0.04586751,-0.1013003,-0.02430787,2
0.7491094,-0.2285279,1.327372,1.784227,0.1089806,1.046729,-0.6257801,-0.4979533,-1.206995,2
1.121869,-1.096028,1.104166,1.739126,0.4330882,1.207597,-2.119884,-0.08805909,-2.318184,2
1.339756,-0.627188,0.5592712,1.101674,1.17134,1.183544,1.751455,0.03250083,-0.568796,2
0.197315,-0.03268977,0.683183,0.7778022,0.7748034,0.8206698,-0.3513844,-0.06973787,-0.3428635,2
0.4484848,-0.8025063,0.9063174,0.761268,0.3390795,0.8110798,-0.9564816,-0.1782015,-2.170667,2
1.302281,-0.1089592,0.9144894,1.959688,0.1785413,0.9734755,-1.023141,-0.302042,-1.076507,2
1.666018,0.64544,0.9612341,1.55434,0.1657447,0.9873558,1.966108,0.09025592,1.306859,2
0.8593611,-0.03960556,0.3842402,0.3254569,1.099887,1.029337,-0.1462723,0.005134379,-0.1279095,2
1.094655,-0.8785439,1.14507,1.916065,0.108829,0.8151755,-0.623139,-0.2696025,0.1124784,2
0.5739157,0.150859,0.4638428,0.1913256,0.788323,0.7372858,-0.4289905,0.7020462,20.26246,2
1.28944,0.1362085,0.4692059,1.437079,0.2370903,0.3510471,1.229825,0.3268793,-0.6846588,2
0.472311,0.1708028,0.9287112,0.6874601,0.3591318,0.8753073,-0.4296073,-0.2825292,-0.6973908,2
1.231049,-0.07740735,1.404315,0.6739413,0.5002319,1.066644,-1.847602,0.5285154,-1.582688,2
0.7445007,-0.9117206,1.265189,0.9646538,1.060447,1.08236,0.9429604,-0.1599253,16.00058,2
0.7789783,-0.7721931,1.368974,0.7510799,0.2630184,1.127141,-5.688838,-0.4637356,-0.993862,2
0.2135394,-0.5144039,1.244947,1.814241,0.8548018,1.173856,-0.7816673,-0.227945,-0.8215679,2
0.9857441,-0.4580331,1.304835,0.8227024,-1.176462,1.354641,-2.458333,0.732099,45.86274,2
0.8803061,-0.2493048,1.386216,0.9377098,-0.4700174,1.351993,0.3461927,-0.2199034,0.6555828,2
0.09663908,-0.06571695,0.6918616,1.646532,-0.09656785,0.3067797,-0.2179426,-0.261152,-0.318807,2
0.4418503,-0.2878577,1.387165,0.3634463,0.7161712,0.7939836,-5.149729,0.1762521,-1.681849,2
0.7003452,0.7550616,1.249898,0.3535041,1.29557,1.331634,-1.043779,-5.960245,-1.594697,2
1.512159,-0.5956536,0.8650833,1.200781,0.02370544,1.133597,1.28598,-0.03058879,-2.706316,2
0.1464336,-0.6615373,0.6683725,0.9112332,0.6386086,0.8445002,-0.604826,-0.08190619,-0.5966499,2
0.4971189,-1.59836,1.411854,1.638075,0.5342759,0.6357687,-0.1968045,0.01479088,0.09573765,2
1.323411,-0.4969846,1.010947,1.994976,0.7726134,1.330787,-1.61135,-0.3583043,-1.157135,2
1.735559,0.5586207,0.6014904,1.017109,0.4093183,0.9520024,0.4394947,0.6737224,-1.553705,2
0.1209244,-0.3308142,0.9813182,1.642807,-0.1026816,0.469514,-0.3489392,-0.6461008,-0.4413294,2
1.227558,-0.4337825,0.8670047,1.612908,0.1498332,1.096363,-2.126392,-0.07580911,-1.354908,2
1.827471,-0.09574034,0.7796316,0.7904563,-0.6506498,1.192892,-0.2625716,-0.4705293,3.758199,2
1.010899,-0.4200176,1.27408,0.6352314,0.9237545,1.286626,-1.546726,-0.333792,-2.030307,2
0.5283956,-1.184528,1.185797,1.504133,-0.6444266,1.195297,-0.9773346,-3.563168,-1.277894,2
0.3956341,-0.5635756,0.9005787,1.58255,0.2694114,0.9142895,-0.8640876,-0.06952258,-0.9754792,2
1.514072,-0.2239169,0.7123219,0.4222335,0.2113115,1.174111,-0.2387541,-0.3470635,-0.4414984,2
0.7651216,0.7117089,0.9368648,1.200221,1.069167,1.148466,-0.5463228,-0.2257495,-0.4330215,2
0.05266039,-0.8646997,0.9861414,0.8832218,0.919695,1.000594,-0.5775236,0.1361105,-0.5623996,2
1.792239,0.1429525,0.5082169,0.6438324,0.7500736,1.132798,-0.04043927,-0.7538496,-0.7323914,2
0.2410287,0.431057,1.392097,0.468106,-0.2016249,0.9629813,0.155541,-0.3182746,1.37755,2
0.6944992,-0.1936804,1.111982,0.9527826,0.5243031,0.8922543,0.4293083,-0.2462885,-5.29491,2
1.447193,-0.06885724,0.1603246,0.0601663,0.4491012,0.5536548,-0.1204569,-0.06422822,-0.07242639,2
0.2829666,-1.252979,1.172218,0.4500736,0.2152244,0.7816682,-1.036145,-0.02862181,0.4095854,2
0.8069697,0.3793095,0.8331043,0.08883119,0.997907,1.307955,-0.6049507,-1.710611,-0.8434588,2
1.283902,-0.2518595,0.6897504,1.129547,-0.3108457,0.7643604,-0.02483227,-1.171423,-0.6113993,2
1.985807,-0.5623358,0.7128753,1.460416,-0.9321923,0.8074254,-0.8649736,1.927774,4.794068,2
1.740687,0.2118199,0.9226922,1.548051,1.137247,1.108698,-3.616642,0.2055939,0.6614113,2
1.64812,-0.8283851,0.9540564,0.1563117,0.8310655,0.9666812,-0.5420742,-0.07236591,-0.5346071,2
1.43655,0.1488699,1.086963,1.67581,0.3474486,0.8646519,1.203761,0.2193773,-1.509054,2
1.307032,-0.4908883,1.007054,0.1998029,0.3048372,1.151283,-0.7982401,-0.273364,-0.9228642,2
0.8191607,-0.1625934,0.66708,0.264147,0.740562,0.7846372,-0.6988838,-0.009686984,-1.035185,2
0.8023133,-1.265484,1.325828,1.154619,-0.1176574,0.7876061,-0.566142,-0.09199645,-0.2399035,2
0.3533991,0.2616959,1.10731,0.7983937,0.5553742,1.011838,-0.5413978,-0.3342129,-0.8284308,2
1.149132,-0.3948498,1.172142,1.089966,-1.03563,1.235582,-4.980639,0.3624372,1.476563,2
1.904546,-0.7879025,1.30123,0.8999034,0.9957787,0.9421681,-1.594375,-0.1194154,-1.309331,2
0.8910766,-0.1039363,0.7363115,0.3039676,0.32151,1.2033,-0.2322423,-0.4574401,0.06032411,2
1.637456,-0.8306832,0.9808948,1.330655,0.2015464,0.924878,0.5432586,-0.190269,0.05887025,2
1.936714,-1.065139,0.9815775,0.5224815,-0.3516582,1.129169,-0.0515006,0.1273303,-0.05263519,2
1.647876,0.8815577,1.293014,1.872802,0.8881044,1.311741,-0.9936177,-1.002003,-1.072918,2
1.928708,-0.3299761,1.391648,0.2480171,1.398901,1.342106,-1.417531,1.425197,-1.690804,2
1.9965,-0.3458069,0.9424249,0.7899594,0.2118641,1.136714,-0.5636284,-0.4036918,-0.8906253,2
1.509996,-0.3875813,1.359591,0.8539438,0.01929169,1.257601,-1.321599,-0.4852836,-1.415605,2
0.306466,-0.8715675,1.215708,1.388078,-0.3256868,0.7093636,-0.4457472,-0.7306756,-0.6153486,2
1.627212,-1.167217,1.123506,1.475701,-0.01495541,0.5246254,-2.194362,0.02304505,-0.2739749,2
1.97806,-1.046776,1.110134,1.61243,-0.943234,1.372923,1.110782,1.510386,-3.039649,2
1.245856,-0.5556792,0.4734144,0.2115176,0.2012091,0.756627,0.05096752,0.06712436,0.1817856,2
0.9938085,0.4727964,0.5378078,0.2262066,0.3540006,0.8417802,-0.1320991,-0.01476171,-0.07269928,2
0.7755044,-0.9012656,0.9094116,1.71584,0.02026106,0.7693893,-0.9424104,0.1736825,-2.210119,2
0.4786932,0.4566569,1.254192,0.8136422,0.6360043,1.347319,-1.172903,-0.715665,-1.262234,2
0.504011,-0.3893347,0.4106845,1.629373,0.2347787,0.4614422,-0.4574054,-0.05614743,-0.4813476,2
0.8507622,-0.1751762,1.318546,1.414034,-0.4894907,0.984729,0.1338827,0.1371227,-4.12056,2
1.294469,-0.3560173,1.301636,1.46313,-0.7549936,1.060313,3.00777,0.6228632,-2.312117,2
0.3843134,-0.5423216,0.5684616,0.8631032,0.4447199,0.5909348,-0.5013117,-0.09070032,-0.5256248,2
0.3562782,0.6387088,1.197899,1.639341,0.6041413,0.6383233,-0.09706348,0.1979755,0.1715303,2
1.957261,-0.4926827,1.41027,1.815902,0.2941075,1.083587,-6.223128,-0.421815,-1.459845,2
1.864172,-1.381663,1.291218,1.260373,1.422432,1.395792,-0.1584503,0.02009811,-0.04688424,2
1.472021,-0.8612413,0.901215,0.6878006,-0.2090982,1.210513,0.2028261,0.1338406,1.112144,2
0.937156,-0.4166105,1.249395,0.6044005,1.380833,1.192591,-2.572013,0.09488901,-3.866838,2
0.552636,-1.019782,1.18254,1.13814,0.05306415,0.9614217,-1.062553,-0.03092705,-3.203607,2
0.3633592,0.4293517,0.9721535,0.409122,0.2962084,1.007583,-1.569801,0.5200826,-1.427408,2
1.696306,-0.6839051,0.8830355,1.257295,-0.05168934,0.8708087,0.1143757,-0.1459287,-0.05999453,2
1.883924,-0.8182055,0.9387338,0.9133999,-0.9614299,1.233624,-0.2400404,0.1045669,-0.258402,2
1.730899,-0.4420406,1.060901,0.61212,0.8042917,1.21113,-0.9166132,-0.3215337,-1.174094,2
0.1339491,-0.4785142,0.900256,0.29664,1.067307,1.250562,-0.8112017,-0.1881641,-0.6844498,2
0.6673028,-1.098231,1.19741,1.609296,0.6009092,1.168415,-1.196601,-0.2152572,-1.455132,2
1.912501,-0.8794141,0.8798084,1.34629,0.4132722,0.4568602,-0.8309683,-0.002427043,-0.348419,2
1.115748,-0.4847258,1.008553,1.943655,-0.04843574,0.7107047,-0.2121887,-0.4325199,-0.699751,2
1.530427,-0.2708303,0.9086952,1.139455,-0.2169074,0.9296836,-0.6326416,-0.4190394,-0.9543637,2
0.6647021,-0.7123319,0.6397902,0.3858074,-0.4961441,0.6378323,0.09691353,0.1890316,0.1019792,2
0.9466223,-0.5835204,0.9398404,0.7953056,-0.2793143,0.8046504,-0.9490767,-0.3528556,-0.6140903,2
1.768417,-0.6870424,0.86009,1.435788,0.1930007,0.6304391,-0.8224904,-0.1894081,-0.4408671,2
0.7118181,-0.3610244,0.6585405,0.7249153,0.4351542,0.4719155,16.39365,-0.09473508,-0.9276351,2
0.3680723,-0.483054,0.8303825,0.8017469,0.1889892,0.6847289,-0.5515911,-0.2535373,-0.9082242,2
1.838046,-0.5359433,0.5909876,1.508799,-0.4434296,0.5684951,-0.07675555,-0.001166382,-0.1112326,2
0.9954098,-0.001999163,1.077866,1.13369,0.7613521,0.8763222,3.279418,0.06843823,-4.526892,2
1.171474,0.4908471,1.377398,0.4220968,1.339726,1.367921,-1.317951,-107.3447,-1.691758,2
0.835721,-0.9823042,1.21323,1.459958,-0.128436,0.4432441,0.82036,-0.2774604,-0.6171973,2
0.5669851,-0.6199166,0.5469772,0.03891167,0.6100087,1.026786,-0.09463962,0.03237383,-0.003275512,2
0.452701,-0.1851221,0.7488872,1.073114,1.185781,1.275828,-0.7441062,-0.09458392,-0.5685812,2
1.322682,0.1286946,1.216682,0.6965072,0.09652877,1.235295,-1.069644,-1.387101,-1.404394,2
0.6147263,-1.094346,1.08814,0.6991797,1.361139,1.361435,-1.905731,-0.03025117,-0.6432657,2
1.575404,-0.9507174,1.116883,1.656858,-0.8797637,0.8152978,5.524767,-17.60208,-0.8909484,2
0.1794385,-0.6861185,0.7069706,0.2322638,-0.1954218,0.3610787,0.1791342,-0.0898912,-0.1989645,2
1.751628,0.2312655,0.5816294,0.2154353,0.8853183,1.396665,-0.3586624,-0.289047,-0.09291698,2
0.767261,-0.936952,1.320035,1.49886,1.201989,1.329126,-0.4958338,-0.2205146,-0.496723,2
1.561299,-0.1626175,0.6957815,1.906552,-0.1624639,0.5171982,0.9034256,1.005392,-0.7149952,2
1.691886,-0.8924314,1.140271,0.9177086,1.54214,1.378893,-1.069757,-0.06225807,-4.379411,2
1.481705,-0.5962192,0.7742199,1.386406,-0.1968689,1.174856,7.769444,0.7196563,-1.611315,2
0.9366708,-1.30193,1.120632,0.2368883,-0.08321816,1.095914,-0.00453042,0.1809874,-0.01200067,2
1.214631,-0.1803725,1.392422,1.372377,0.608073,0.7074754,6.371801,0.2862127,-1.696505,2
1.444165,-0.4996203,0.6870781,0.6999811,-0.5302423,1.186549,0.05901796,0.7439659,-1.563456,2
1.901007,-0.2644199,0.9332995,1.036685,0.2431891,1.344316,0.01826047,-0.3405308,-2.449025,2
0.4347412,-0.6250961,0.8352883,0.3735809,0.5701337,0.6512406,-1.955467,-0.1385354,-0.7763752,2
0.8741013,-1.353949,1.277586,1.723776,0.03841343,0.4761778,0.07461783,0.02558635,-0.2288782,2
1.431831,0.489397,1.00316,1.559562,0.7496754,0.6746045,5.739705,1.603515,-1.582371,2
0.5717312,0.7121475,1.320532,1.269437,1.195313,1.218073,-0.1279485,0.1045868,-0.1336523,2
1.01394,0.603089,1.179448,1.854463,1.318573,1.214269,0.2197451,0.2674838,0.1482098,2
1.330537,1.00242,1.155226,0.7893426,0.4481965,1.382151,0.1016948,0.314192,0.4044682,2
1.269189,-0.9844698,1.028525,1.204816,-0.2128992,1.214423,10.80916,0.3882861,-6.520424,2
0.9698063,-0.005467665,1.259101,1.438258,-0.3242723,1.010753,0.1500305,-0.09555914,-1.909694,2
1.262102,-0.3930211,0.345948,0.8676483,0.7759197,0.7319413,0.3772477,0.04928222,-0.2691779,2
0.9994019,-0.07652139,0.4073476,1.268502,-0.2185532,0.4263169,-0.2730501,-0.1306919,-0.2930856,2
0.8116643,-1.142719,1.211094,0.5458733,-0.1716997,1.398773,0.8618422,0.1248816,1.790885,2
1.458028,-0.3931251,1.20378,0.5015529,0.3060093,1.378178,-0.9102863,-0.4649357,-1.238408,2
1.441012,-0.8277861,0.8605873,1.606943,0.6163165,1.143389,-5.630889,-0.148066,-1.662423,2
1.703068,0.3844721,0.6019878,0.4436788,0.2340658,1.348313,0.07510692,0.3266936,-1.42972,2
1.427568,-0.0344305,1.089692,1.31124,0.628886,1.151787,-1.892772,-0.3415006,1.065036,2
0.7379216,0.2864514,0.7499099,1.10031,1.18567,1.307319,-1.419853,-0.1899637,-0.5547261,2
1.901699,-0.3201848,0.4880276,0.7449841,0.3582256,0.5188485,-0.3517289,-0.1367309,-0.4028039,2
0.4592932,-1.459257,1.403788,0.6974632,-0.1970176,1.24665,-2.178638,0.5142415,76.92523,2
0.3218067,0.3929903,1.348306,0.6002035,1.357731,1.314707,0.2514386,0.1740547,0.197929,2
1.427615,0.3400904,0.7430375,1.56566,0.7296321,0.8993953,-0.2082777,-0.1413836,-0.3039513,2
1.960509,-0.06059894,1.372924,1.778438,0.8830206,1.325795,-4.480847,-0.2299006,-5.943335,2
1.010597,-1.115566,1.102316,1.644682,0.4205902,1.356136,-2.404306,0.004771758,-2.078633,2
1.463017,-0.4213442,0.4799475,0.6781181,1.304881,1.221664,0.01833662,0.02946401,-0.312747,2
0.5172229,-0.8836237,1.103017,1.839798,-0.8420249,0.8858737,-0.1936662,-0.2735737,-0.2206066,2
1.803264,-0.1927625,0.5598271,0.7294265,0.1599984,1.27298,0.1836303,0.1577348,-1.33127,2
0.1111773,-0.5789952,0.744146,0.3415259,0.01641288,0.6756309,-0.6797526,0.2411816,-0.8883602,2
1.833989,0.5617392,0.8828514,1.050636,0.4413552,0.9879805,-0.3830864,-0.1995953,-0.5123017,2
1.76929,0.03490461,0.2291645,0.2037316,0.7660782,0.7830947,-0.1615841,0.004955281,-0.1542419,2
1.620866,1.150598,1.28146,1.305963,1.338094,1.245946,-1.258843,-6.202592,-1.577669,2
0.09728685,0.661042,0.8252929,0.1498022,0.7426273,0.7126694,0.1422988,0.3454233,0.5997733,2
0.7630385,0.4792122,1.033682,0.06671706,1.447728,1.286317,-0.8733209,-3.138103,-1.258106,2
0.3213007,-0.5585006,0.5133465,1.405073,-0.1405582,0.4323946,-0.4031402,-9.583388,-0.617483,2
1.866398,-1.079206,1.394924,1.508537,1.050432,1.361423,-1.025808,-0.3164083,-1.012313,2
1.060917,1.096913,1.237103,1.742025,1.263837,1.187899,-0.01923523,0.2267155,0.03346412,2
0.9730312,-0.03144189,1.249174,1.324934,1.188811,1.332519,0.4346478,-0.1463997,0.008758418,2
0.7156532,-1.490608,1.362392,0.9791768,0.4333898,0.7624817,-0.4482872,-0.003140762,-0.09058499,2
1.46399,-0.7323623,0.773338,1.024425,0.3682708,0.5933458,-0.3424736,-0.0927844,-0.2697732,2
0.8000307,-0.5877007,0.6537327,0.6561421,0.3585413,1.381212,3.783098,0.09589401,-1.627948,2
1.09672,-0.1786918,0.6232313,0.3512438,-0.125591,1.37328,0.0063523,0.7314092,-1.307537,2
0.5830769,-1.001833,0.8879207,1.601802,-0.5943017,0.9232503,-0.7389644,-2.510302,-0.9836299,2
0.9314721,0.8409184,1.412178,1.319888,0.9681807,0.957578,1.025638,1.539138,-2.462761,2
1.205787,-0.6190066,0.7643934,1.554591,-0.2686862,1.151198,-2.805889,2.029018,-1.363433,2
0.8621505,-0.03567864,1.169618,1.035416,-0.3921895,1.266068,-1.510119,-0.5373965,-1.187498,2
0.425048,0.09275988,1.150171,0.1414569,1.550963,1.315083,-1.336462,1.259659,-2.355912,2
0.2966491,-0.2112744,1.36288,1.699466,0.8175319,0.9305508,-0.2353368,-0.159343,-0.3168453,2
1.905027,0.9558496,0.8582289,1.084807,0.7704722,1.281641,0.5231561,1.001038,-6.096572,2
0.4043578,-0.3648665,0.5327921,1.634842,-0.1320472,0.3366428,-0.2294208,-0.4933751,-0.3431788,2
0.8620718,-0.4824644,1.149266,1.017518,1.394063,1.378612,1.265378,-0.1268152,0.07532295,2
1.421069,-0.880949,0.8772423,1.278512,0.7203144,0.7155846,-1.315736,-0.01847048,-0.4087421,2
1.352552,-0.2187644,1.21794,1.8059,0.4910701,0.5691683,2.069059,0.1684293,-1.462248,2
0.5425847,-0.4469166,0.8616545,1.09986,0.3281769,0.9311485,-0.9604239,-0.2503367,-1.019848,2
0.3256271,-1.373462,1.361506,0.1965961,-1.100246,1.363039,-0.1524518,0.1115155,-0.158945,2
1.922191,-0.8192803,1.13275,1.799061,0.3822969,1.409568,7.293363,-0.2593666,-2.825809,2
1.334001,-0.9037495,0.9039059,1.50131,-0.4993373,0.9624586,-3.385631,1.076655,-4.241892,2
1.363495,-0.5377003,0.9660541,1.217192,-0.3623728,1.118504,1.297645,0.3987521,-2.118105,2
1.744412,-1.139062,1.411889,0.5614578,0.7223124,0.744952,-1.139728,-0.1096733,-0.9111018,2
1.743884,0.5107596,1.221084,1.737315,1.239346,1.144778,-157.1659,0.8689135,16.12696,2
1.81435,-0.6332518,0.6223872,0.2069675,-0.1989769,1.018818,-0.1002386,0.02035916,-0.155999,2
1.32577,-0.2266129,0.8738887,1.092951,-0.6900581,0.920632,-1.303804,0.2492748,61.67825,2
1.30757,-0.2390362,1.12983,1.496299,-0.3043877,0.9410736,1.337644,0.5414751,-1.295797,2
0.3452761,-0.8884992,0.93752,1.621792,1.042497,1.267115,-0.8675977,-0.1105459,-0.8067926,2
0.392872,0.9552719,1.225254,0.4683284,0.5901018,1.404989,-3.285356,2.261413,-2.000293,2
1.378724,-1.435081,1.331357,1.069959,0.5656744,0.8148482,-0.4495526,0.01813658,-0.2639069,2
1.612233,-1.067117,0.9606625,1.688334,-0.2737108,1.203174,-16.78505,0.8080812,-3.711904,2
1.991779,-0.6291666,1.205117,1.493027,0.02879937,0.8984848,-1.83393,-0.3989611,-1.003325,2
1.467021,-0.6655906,0.9467182,1.239532,0.3912298,0.6949738,-1.662991,-0.2291977,-0.7023626,2
1.324872,-0.1592312,0.1730573,0.2477446,0.9862345,0.9152507,-0.001101923,0.05754542,-0.2158534,2
0.5707243,-0.2783235,0.8848048,0.9857005,0.6991884,1.18026,-1.215051,-0.325695,-0.9625724,2
0.9544571,-0.2623557,1.270977,0.984405,0.1071217,1.235348,0.03731604,-0.482343,-0.8190994,2
1.080113,-0.1569802,0.8242576,0.3508336,0.2367555,0.8963756,-0.7194163,-0.1745613,-0.9125162,2
1.707557,0.008412244,0.5344183,1.322939,1.37613,1.165714,-0.5697219,0.193419,0.04192176,2
1.789304,-0.6199255,0.7153039,0.1839032,0.7385098,1.007017,-0.3813247,-0.1040706,-0.3768073,2
1.409142,0.05293274,0.2953477,1.36853,0.2107432,0.3822004,2.073796,-0.1565319,-0.2756097,2
0.4730807,0.4040846,0.9883742,0.6006265,0.7708164,1.079275,-0.4591967,-0.2415247,-0.4978943,2
1.606047,-0.210522,0.5650927,0.1177062,-0.2157696,1.392528,-0.2550598,-0.2709105,-0.7693568,2
1.131788,-0.8919135,1.04432,1.219017,0.5708959,0.7460689,1.966381,-0.1627701,-0.6252961,2
1.681561,-1.390777,1.253886,0.6584442,-0.4321216,1.08436,-0.0733199,0.1628825,-0.09566142,2
0.1705365,-0.8152092,1.260226,1.742765,0.06628419,0.501372,-0.3766213,-0.243452,-0.316897,2
0.2735212,0.2459146,0.8574274,1.640384,0.1852458,0.2809357,-0.05095388,0.3052471,-0.7887938,2
0.1984315,-1.081829,1.186941,0.255623,0.9397834,1.179718,-1.152977,-0.197488,-1.453167,2
1.916959,-0.9941782,1.341747,1.293758,-0.3725783,1.070408,-1.041077,-0.389666,-0.7772294,2
0.1437776,0.3348822,0.860208,0.1221451,0.454167,0.7560487,-1.623215,2.483821,-1.072576,2
0.5429145,-0.9132368,0.9122705,1.575657,-0.703979,0.7864351,-0.2909625,-0.5916649,-0.4315841,2
1.32228,-0.3881896,0.7406076,0.397925,0.5598629,0.7750245,-0.6359373,-0.1854654,-0.7250687,2
0.9812627,0.2622193,0.9404711,0.9892536,1.044998,1.09556,33.65996,0.1009568,0.2959007,2
1.715655,-0.9580499,0.8329087,0.8693806,0.1716042,0.6146117,0.04111591,0.08401907,-0.01081787,2
0.5382993,-0.7353246,0.9868118,1.666646,0.4778183,1.088864,-1.061127,-0.1887816,-1.127964,2
1.897294,-0.9507061,0.9930826,0.7817802,0.1897543,0.8901469,-0.2604664,-0.09877598,-0.2935891,2
1.053515,-0.5381609,0.6530174,0.02731278,1.538899,1.340636,-0.4780402,0.2274197,-0.5441112,2
1.804734,-1.294892,1.220163,0.6249601,-0.2930185,1.119819,-0.1591037,0.07439517,-0.1915231,2
0.6811591,1.229112,1.247995,1.10759,1.257215,1.235974,-0.3361724,-0.1758165,-0.3779248,2
1.050682,-1.173509,1.057828,0.4634976,0.0985505,1.113577,0.2500574,0.09800581,0.2428538,2
1.799266,-1.347034,1.397982,1.356756,0.4673094,1.346861,0.9178303,-0.1766878,0.381128,2
0.884389,-0.893396,0.9416202,1.67958,-0.1573447,0.7153847,-0.7980345,0.2620922,4.835469,2
1.989462,0.3676831,0.6092061,1.108463,1.385196,1.202467,-0.5328772,0.4348561,0.1314364,2
0.9804509,0.1931193,0.9755522,1.252897,0.5299453,1.187901,-1.828478,-0.549026,-1.053732,2
1.378663,-0.2897749,1.387387,1.704119,-0.7026857,1.224816,0.5619078,0.1437289,8.873972,2
1.256306,-0.5946289,1.39447,1.684343,-0.6222844,1.348963,-0.888366,-0.7419477,-1.234345,2
