rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
1.814581,1.334038,1.373221,1.223409,-1.364106,1.248599,-1.476526,0.9961289,-1.196238,3
0.9120404,0.7426467,1.366156,1.615777,-0.7311455,1.241883,-0.5287325,0.1434014,-1.764757,3
0.3135547,1.141275,1.037133,1.053512,-0.8565602,0.7637661,-0.0206754,0.823177,-1.941376,3
1.816518,0.5230694,0.5811632,1.828776,-1.521246,1.334064,-80.61412,0.3266335,0.159325,3
1.561605,0.4162128,0.9597902,1.932736,-0.5876416,0.9459293,-0.2687222,0.06879987,-0.7055584,3
0.5102732,1.434404,1.273308,0.1947702,0.03221897,0.04612977,-0.1542008,-0.1755186,-0.1312466,3
1.124926,0.9378014,1.348992,1.648377,-0.421007,1.241266,-0.7946296,0.1324873,-4.120499,3
1.717673,0.5177168,1.044402,1.981342,-0.5940644,0.8327833,3.046646,0.146319,-0.6383104,3
1.334468,0.765082,0.8423738,0.4576768,-1.169799,1.194091,0.1281124,0.6772047,-3.46127,3
0.6378797,0.9689211,1.19904,0.5126469,-0.612738,1.108495,-0.83331,0.2669394,-0.5087906,3
0.2000111,1.518905,1.343825,1.637707,-0.3663972,0.5819744,0.2420319,0.4945159,-8.481684,3
1.271465,1.251313,1.101826,1.880506,-1.166926,1.298446,-2.003646,0.8437112,-1.108146,3
0.2510334,1.233193,1.404638,1.465054,0.3403017,0.4620169,-0.2010048,0.78669,0.685676,3
1.168,1.209124,1.215369,1.919371,-0.4264628,0.9863701,-0.4876638,0.419405,12.02953,3
1.420188,-0.03646706,0.3563826,0.1386706,-0.8843122,1.158092,-0.1126254,-0.9546268,6.724443,3
0.7927372,0.1050311,0.222881,0.1908424,-1.227472,1.183164,0.02046955,-0.2788784,0.6005581,3
0.09333181,0.5808467,0.71688,0.3212626,-0.6275326,0.5953256,-0.1965048,0.3513099,-0.6361947,3
1.073865,1.11182,1.259106,1.961748,-0.4233498,0.9808649,-0.2502127,0.2881238,146.762,3
1.550116,1.206825,1.239689,0.5895267,-1.311662,1.277875,-0.6936644,0.7933978,-1.42187,3
1.095491,0.8868403,1.190087,1.334202,-0.5726384,0.5479845,4.80269,0.08733111,-0.2151549,3
1.005651,-0.1582367,0.3347794,0.2832488,-1.214842,1.181631,-0.2191145,-0.4223751,0.2814326,3
0.1397889,0.674929,0.6391154,0.2640586,-0.7988779,0.7679861,-0.69762,0.4609139,-0.4345873,3
0.1723657,0.945919,0.87555,0.161953,-0.9332611,0.9230922,2.307663,0.7636144,1.357854,3
1.329112,1.067984,1.011267,1.668968,0.01482292,0.7234786,-0.9760911,0.2565126,0.4501989,3
1.143397,0.4983221,1.088055,1.125052,-1.151349,1.13673,-14.41299,0.4845471,1.489199,3
1.447471,-0.1800134,0.7687895,1.493164,-1.009403,0.8808687,9.214459,0.4613404,0.5999749,3
0.5750333,1.06093,1.053906,1.156849,-0.2467259,0.5916492,0.008442149,0.1632162,1.020795,3
0.6346677,1.003475,1.400547,0.9815891,-1.329618,1.13723,1.227176,0.9566844,-1.006034,3
1.918611,1.23983,1.282784,1.685415,-0.9464372,1.27322,0.3557401,0.6760887,-0.02494136,3
1.205972,0.46631,0.422303,0.1584363,-0.8092842,1.230808,0.383281,0.4563011,-43.47879,3
0.3536915,0.09889135,1.058504,0.3152241,-1.182822,1.064096,-4.527479,0.6166379,5.320422,3
1.018853,1.168116,1.307964,1.366542,-0.002467236,0.9386574,-0.6183257,0.06712851,0.3918868,3
0.1516491,0.8652099,0.7458633,0.8478913,0.08922207,0.2509167,-0.1781965,0.207741,1.096022,3
1.610324,1.613923,1.396207,1.314085,-0.5862538,0.6952203,-2.513264,0.4199268,0.1139454,3
0.6121111,-0.4767032,1.28646,0.5615057,-1.647503,1.393661,-7.151178,1.149915,2.419624,3
1.524607,0.9192034,0.9109097,1.90212,-0.9769109,1.380673,-4.989959,0.3215855,-0.7785197,3
1.628039,1.292553,1.27051,1.534967,-0.9548784,0.8316432,-14.49256,0.7314619,0.00237248,3
1.080482,1.180557,1.325858,1.342599,-0.2751183,0.7191025,1.155215,-0.08375138,-0.08016532,3
1.594415,0.9968721,0.9244502,1.913351,-0.2846073,0.6770846,-0.2611977,0.3127824,0.5374262,3
0.6204949,0.8283017,0.9012169,0.858391,-0.9767841,1.097939,-1.650965,0.4756042,-0.5971241,3
1.821113,-0.01025968,0.0756605,0.246947,-0.8360108,0.8078893,-0.07139438,-0.4835363,0.4151612,3
0.3077934,0.7706051,1.266847,0.234657,-1.138785,1.094322,-2.969524,0.5765151,-1.709813,3
1.929432,0.6670676,0.5965623,0.7715442,-0.8474859,1.348256,1.50483,0.3836511,0.7411933,3
0.5432274,0.7406973,1.34585,0.1956567,-1.554046,1.410158,-1.078051,0.6789438,-2.573012,3
1.672043,0.1270591,0.2706661,0.789525,-1.03396,1.204315,0.3100977,-0.4964232,-0.08400288,3
1.156996,0.9460809,1.157642,1.756055,-0.141048,0.6918874,0.1076421,-0.126453,0.08192717,3
1.613269,1.075887,1.009356,1.708596,-0.9723569,1.272695,-13.81817,0.6585786,-0.823233,3
0.7645439,1.364543,1.186382,0.452175,-0.4565971,1.377116,0.576082,0.7213507,0.1887501,3
0.1214837,0.7048107,1.308868,0.2002698,-0.8838544,1.248453,-0.5316719,0.2176779,-1.280154,3
0.1971799,0.7564613,0.879968,1.171645,-0.007767924,0.02748442,-0.03894997,-0.7139818,0.2454236,3
1.900018,0.4444245,0.4596263,1.849595,-0.3071534,0.3817516,-3.954425,0.2159833,0.04073964,3
0.6080171,1.211647,1.163012,1.682809,-0.5414495,1.030647,-0.6584643,0.5077262,-2.349515,3
0.4080871,0.4161841,0.6253671,1.169184,-0.3183389,0.2749969,0.6573534,0.227424,0.6777491,3
0.558313,0.3315197,0.9122208,0.4408443,-0.8280735,0.789377,-2.678939,0.4106634,-1.752507,3
1.071654,0.6655405,0.8552565,0.9076898,-0.625716,1.091174,2.924487,0.2304108,-0.4506104,3
1.065995,-0.05529031,0.4562558,0.5314471,-1.356459,1.290938,-0.2629147,-0.1349646,0.1635721,3
0.6429893,1.408098,1.369345,1.179074,-0.5271706,0.7676063,0.5303853,0.3722385,1.295017,3
1.264932,1.01594,1.065018,1.075619,-1.135679,1.209591,1.706806,0.7496112,2.260792,3
1.487443,0.8905661,0.8640419,1.709264,0.03058951,0.07329526,0.139815,-0.2128658,-0.07490838,3
1.911522,0.428557,0.6136386,1.346181,-0.647103,0.7275969,0.1349502,0.2776609,6.565204,3
0.7251586,0.8846115,1.107238,0.5367377,-0.9941808,0.958775,-1.982063,0.586502,-1.051262,3
1.024967,1.271672,1.104742,1.53446,-0.08791908,0.7757543,-0.8325582,0.4498516,1.182814,3
0.7244791,1.156152,1.069852,1.944934,0.1170433,0.2209069,-0.1826829,-0.239691,0.1208713,3
0.5467288,0.563281,0.6432478,1.79794,-0.380775,0.5347732,-0.2794503,0.2144547,-0.9523913,3
1.297383,0.2631214,0.2574474,0.1378861,-0.9875945,1.222482,0.4142603,0.02552434,2.041752,3
0.7717282,1.165469,1.371431,0.4604743,-0.7713843,1.36494,-0.6076792,0.3624605,-0.9591729,3
1.105526,0.9863328,1.062219,1.501705,-0.3920109,1.215414,-2.675557,0.3806763,-1.978467,3
1.723443,0.6472756,1.155815,1.312838,-0.3923555,1.391909,1.016307,0.02600038,-1.300676,3
1.696068,0.3797317,0.4654559,1.819051,-0.5843678,0.707453,-5.410468,0.1304875,-0.192726,3
1.794329,1.018425,1.274874,1.615102,-0.9268382,0.8992887,-8.349801,0.4965224,-0.5228395,3
0.4925158,0.738552,0.7153046,1.053993,-0.5126285,0.4477404,0.7561954,0.5035107,4.225459,3
0.9734033,1.225,1.246044,1.485063,-0.1714949,1.258963,-1.871859,0.5720718,-3.765309,3
0.8085301,1.055222,1.168119,1.891322,-1.159877,1.137294,-0.53282,0.6849511,-1.049517,3
1.603474,0.5126719,0.9543747,1.231236,-0.6162049,0.9601423,-0.7393352,0.1339133,-1.455374,3
1.906149,0.7532291,0.9333438,0.4555675,-1.013302,1.34386,-0.3003662,0.4173905,-1.881876,3
1.55257,1.193203,1.274347,1.780602,-0.250773,0.7245543,1.390411,-0.01344448,-0.05468921,3
1.684246,0.6387281,0.7554107,1.891283,-1.275123,1.280565,-5.341784,0.316073,-0.1040285,3
0.9523492,1.44246,1.220401,1.923279,0.2114476,0.5460024,-0.5410442,0.3673223,0.4717576,3
0.1290603,0.6498511,0.6364315,0.6450087,0.001265405,0.04947881,-0.05946246,-0.3020246,0.23393,3
1.011345,0.6946399,0.7488726,1.579047,-1.305561,1.175612,-1.333681,0.4595395,-0.1570545,3
1.040077,-0.2104961,0.2875539,0.04482084,-0.8260297,1.381331,-0.1015356,0.2643015,-14.19591,3
1.075095,0.8245346,1.320643,1.911131,-0.9326336,1.272713,-0.6531661,0.2902175,-1.38263,3
0.7655186,1.132885,1.265339,0.6277788,-0.5710843,0.9665025,-1.90171,0.236013,-0.3236772,3
0.870717,-0.1185969,0.7389084,1.655384,-0.5919859,0.5399265,0.2749047,0.3522764,0.8681406,3
0.3602142,1.59486,1.356472,1.627125,-0.3450837,0.5775554,0.12736,0.3935992,5.560428,3
1.824008,0.6408751,0.9874228,1.70342,-1.099562,1.373507,6.720064,0.2079272,-0.1793549,3
1.639754,0.9155204,1.246872,1.973954,-0.408118,1.311967,-2.616449,0.1901943,-2.737234,3
1.608418,0.08611159,0.2871538,0.2502601,-0.6357548,0.7936321,0.01607104,-0.1129587,2.593202,3
0.860971,0.2866551,0.778444,1.99663,-0.511695,0.4807391,0.3810783,0.3336968,-1.435873,3
1.746509,-0.2001679,0.6021494,0.6634548,-0.9187182,0.9409343,-0.4329989,0.5415444,6.749392,3
1.636579,0.3950714,0.718264,1.999162,-0.8571702,0.8310858,-0.3031934,0.3224627,0.01295246,3
1.378098,1.488266,1.36964,1.510534,-0.4016914,1.325785,-5.53569,0.6826362,3.873324,3
1.124147,-0.06142811,1.05693,0.7750803,-1.439704,1.29994,-1.494699,0.662438,2.852032,3
1.026802,0.8960862,0.9298306,1.357123,-0.6001848,1.072765,-2.352536,0.3889304,-1.404716,3
0.528559,1.130489,1.395809,1.424973,-0.558046,0.5088584,1.163487,0.209742,0.8820989,3
0.7310904,0.2097028,0.5518025,0.4709857,-1.259737,1.291813,0.3558236,-0.08804592,0.1173453,3
1.249654,1.019831,0.8804048,0.4154502,-0.6621782,1.331977,0.193756,0.6677592,-0.9902768,3
1.971109,0.5337101,0.732941,1.894238,-0.7158367,0.7275383,-3.200201,0.3953707,7.083331,3
1.244071,0.6885378,0.7674462,1.421033,-1.206511,1.042696,-2.381704,0.6316347,0.1892081,3
0.3902274,0.2749759,0.9417015,0.4326426,-0.4353013,0.8753555,1.007332,-0.03738107,-4.18443,3
1.234541,0.215791,0.563019,0.3415364,-1.191622,1.089703,-0.08281101,0.2665909,5.733343,3
1.496597,0.520492,1.244955,1.790903,-0.8589998,0.9941117,3.208931,0.3412096,-1.484778,3
1.354806,0.911698,1.096218,1.118363,-0.4866338,1.391701,3.331438,0.331206,-1.737487,3
1.743978,0.05959475,0.8615963,1.587443,-1.296666,1.245686,-1.422228,0.2179908,0.2241671,3
1.476402,0.09723279,0.6858217,0.6780963,-0.9770134,1.083894,-0.2740312,0.07927996,1.984669,3
0.9090078,0.3888822,0.829028,1.027531,-0.6200753,0.9744544,-2.051947,0.01320767,-0.5402182,3
1.699471,1.393275,1.315792,1.843409,-0.373604,1.223244,-4.658762,0.5737006,2.122312,3
0.2560437,0.5533093,0.9146013,0.4893278,-0.09910101,0.6372606,-0.09590867,-0.1304512,1.618738,3
0.8428697,1.235238,1.34259,1.530156,-0.1186531,0.5145388,0.1365864,-0.2822579,0.04365226,3
1.884841,0.8044462,0.7859335,0.7213365,-0.9312845,1.219123,0.496605,0.6241493,-4.694289,3
1.9559,0.2507431,0.7732725,1.219737,-1.084241,1.151245,-0.1382874,0.166667,0.954023,3
0.8712181,0.7336341,1.072908,1.177548,-0.9833187,1.267911,-1.629293,0.2582676,-0.7557435,3
0.9382911,0.03338437,0.1728427,0.08942233,-0.4772758,0.6118999,-0.005635604,-0.1721421,2.115748,3
0.5288348,1.557246,1.350382,0.3463711,-0.5541083,0.5208716,-1.543428,0.2947985,0.007294177,3
1.700347,0.8730543,1.014442,1.600396,-0.4513846,0.9746304,1.162048,0.2717517,0.3466232,3
1.947637,0.0517571,0.0759782,1.661955,-0.5641616,0.5757875,1.2803,-0.3074436,-0.2166848,3
0.5574317,0.9637315,0.8308901,0.7780826,-0.189117,0.3902399,0.1342664,0.1879004,0.2989534,3
1.457122,0.5554217,0.6543987,1.583514,-0.1827632,0.6110607,-1.322121,0.1347499,0.8863921,3
0.6369957,0.3890439,0.3723644,0.9892453,-1.091001,0.943675,-1.156608,0.1525309,-0.08165723,3
1.824974,0.3078708,1.080947,1.963628,-0.9944835,1.091489,2.849617,0.3099406,0.8491332,3
1.743313,0.3829352,0.9810652,0.8573883,-1.207483,1.251482,-0.4160193,0.379733,-12.09552,3
1.85851,0.2124096,0.4563658,0.8209991,-0.5556357,0.6267605,-0.05368243,0.146766,-6.035605,3
0.8337442,-0.05985447,1.160633,1.236105,-1.030854,1.025629,0.583141,0.4241462,0.5944716,3
1.48318,0.2306543,0.6291393,0.9609395,-0.7974155,0.7542143,-0.5050894,0.309099,4.787355,3
0.5770233,1.11769,1.088696,0.9003391,-0.8014977,1.203234,-1.643355,0.5545426,-1.642118,3
0.1315197,1.383704,1.277587,1.316778,-0.05738972,0.2631637,-0.05984765,-0.2813995,2.066994,3
1.491113,0.7855127,0.8916242,0.9673626,-0.5505663,1.224848,1.265292,0.3604095,-0.09345044,3
0.01819004,1.253854,1.19905,0.1447365,-0.1190099,0.1871356,0.06869401,-0.2750048,1.267192,3
0.8495097,1.316636,1.268038,1.709555,-1.005343,0.8923687,1.071231,0.9775104,-33.91916,3
1.945077,0.8472002,1.034832,1.810287,-1.276086,1.334754,5.470588,0.5814246,0.3021517,3
0.5438138,0.7861058,0.679868,0.9470584,0.2575357,0.4656093,-0.4864885,0.6258684,0.7613377,3
1.215784,0.04686808,0.313683,0.0680716,-1.410017,1.333676,-0.04879422,-0.1517307,11.02486,3
1.589966,0.2438867,0.2908255,0.2643313,-0.8899959,1.005088,0.3107996,0.03620531,1.741945,3
0.8898919,1.005351,0.956144,0.4579137,-0.6963487,1.043466,-0.11604,0.5380977,-0.6429967,3
0.6313146,0.6012287,0.8534403,1.216166,-1.143289,1.051315,-0.5846335,0.3987105,-0.3026737,3
0.4234588,1.32222,1.211705,1.667003,-0.7984239,0.8618937,-0.153215,0.7557376,-2.547948,3
1.566865,1.529035,1.38208,1.794082,-1.069251,1.111653,2.59033,0.9775782,1.259381,3
1.350533,0.8255315,0.8360077,0.3250146,-1.149438,1.081235,-0.3002025,0.6507221,-1.544053,3
0.6103783,1.328646,1.309477,1.271628,-0.447025,0.9561114,-0.2337706,0.4411888,27.02298,3
0.6723407,0.523604,0.8636882,1.474983,-0.7751735,0.6558867,0.2460687,0.5284127,-0.5717218,3
1.817263,0.904417,1.047208,0.9951568,-0.4450423,1.355113,0.3425066,0.355803,-0.8017476,3
1.176228,1.291562,1.133202,1.86864,-0.5381824,0.7809165,0.1860487,0.5620665,1.898946,3
1.180438,0.8641785,1.071394,1.075465,-1.134788,1.006555,-4.157339,0.7638493,-3.069283,3
1.267069,0.9592254,0.9243954,1.745061,-0.2617486,0.2931669,1.126141,0.02306588,0.1146375,3
1.040241,-0.006755041,0.5335658,0.3958365,-1.193887,1.167115,-0.2748127,0.0111562,0.774772,3
0.04292198,0.7116168,1.219222,0.06593709,-0.5842421,1.175787,-0.7524919,0.09342838,-1.740845,3
1.542806,0.9881523,1.041712,0.9884336,-0.7405357,1.111759,-0.04945468,0.4966964,-0.7734422,3
0.7833626,1.383493,1.329976,0.884389,-0.9034942,0.9714369,4.055012,0.7317583,0.5778934,3
1.293957,0.9339532,1.299116,0.6512512,-0.8501952,1.41043,-0.5970992,0.2792801,-1.561176,3
1.194077,0.7991469,0.7609296,1.332088,-0.05229136,0.858569,-4.599459,0.4736745,-3.444227,3
1.18932,1.118741,1.147338,1.407881,0.01800033,0.1015342,0.4836484,-0.3974351,-0.1670804,3
1.224215,0.7440886,0.6490692,1.665294,-0.07291476,0.4109114,-0.3808876,0.2026393,0.3496459,3
1.385701,0.1088741,1.406461,1.44416,-1.626295,1.395335,15.0179,0.8737949,2.630583,3
0.4144043,0.5592896,0.555372,0.3293729,-0.6164514,0.5956186,0.1919325,0.461668,-2.123076,3
1.812464,0.9004967,1.264019,0.9545197,-1.166761,1.348397,-0.6873696,0.5212253,-2.160562,3
0.4334279,0.2233191,0.6609557,0.2492743,-0.5377051,0.9208048,0.1045101,-0.06231586,1.277475,3
1.654583,0.9276624,1.178197,1.426937,-0.1324532,1.366733,2.792067,0.2952215,-10.16125,3
1.220987,0.4703796,1.059855,1.872495,-0.9394485,0.9141085,0.5094486,0.4657217,-0.1045785,3
0.650143,1.432041,1.331852,1.876379,-0.4557768,1.127936,-0.6231137,0.6073976,-3.178573,3
0.7403093,0.9843727,1.079945,0.8542039,-0.512159,1.273988,-5.389097,0.3814815,-1.874015,3
0.167881,1.440943,1.234352,0.8235364,-0.2386996,0.4218266,0.08118277,0.2013572,2.640375,3
0.3249958,1.257183,1.225834,0.2732925,-0.8393372,1.272372,1.191114,0.6844619,0.3246834,3
1.395774,1.278012,1.392993,1.216773,-0.5513139,0.5594294,-6.482866,-0.01321609,-0.2635557,3
0.8041626,0.4045198,1.203816,0.7813352,-1.256412,1.23728,-12.16035,0.5091611,2.212188,3
1.494054,0.5411162,1.302488,1.631886,-1.274687,1.41112,0.5940853,0.37104,0.2353623,3
0.9646387,0.6068966,1.038681,1.610923,-0.5589187,0.8238926,0.3202089,0.1988458,-4.12871,3
0.5214381,1.116874,1.209041,1.811889,-0.7134547,0.7220067,0.3664533,0.6607489,-5.233671,3
0.4021144,0.4954067,0.5873304,0.2051601,-0.8309855,0.9003247,0.5566598,0.3599615,2.68226,3
0.9139457,1.063187,1.211954,1.223285,-0.9606137,1.389068,-2.353329,0.4600192,-1.331659,3
1.836912,1.349986,1.171035,1.140977,-0.4298604,0.8525698,-0.4219257,0.3954965,-0.03965587,3
0.7904292,0.9101775,0.8280609,0.4323641,-0.3111255,1.083835,0.4989885,0.5078382,0.1585427,3
1.922746,0.9230387,0.9885698,1.934781,-0.3759166,0.3639849,98.89152,0.002681091,-0.108071,3
0.6418638,0.7919851,0.6788982,0.8339257,-0.2188481,0.7454627,-2.001589,0.464666,-2.564587,3
0.7692201,0.3745577,0.3324186,0.07061183,-1.379302,1.187245,0.5533634,0.4905803,15.2364,3
1.441851,0.8982105,0.7875925,1.16887,-0.6566002,0.7305467,-0.3177784,0.6006098,0.004850878,3
0.8214726,1.039906,1.04925,0.6706439,-0.06497031,1.012391,0.8519439,0.3167295,0.3147043,3
0.5987739,1.103949,1.189435,1.275563,-0.2599615,0.7180332,-0.05316036,0.1340536,1.740103,3
0.4288397,0.52475,0.6536882,0.2599842,-0.5196832,0.5179042,-0.9201539,0.2431899,-0.4915486,3
0.8897682,1.215416,1.054409,1.463733,-0.7202845,0.6822603,1.060743,0.7359767,1.972294,3
1.879415,-0.02073437,0.06004111,1.222892,-0.6607558,0.6746279,0.2640245,-0.4794063,-0.278977,3
1.171229,0.6637489,0.6400095,1.959899,-1.346148,1.255677,-1.58195,0.2743694,-0.2413139,3
1.834688,1.073177,1.015418,1.697909,-0.2170848,0.8937588,2.017002,0.3627003,0.414243,3
0.6911407,1.346101,1.280387,1.36358,-1.443336,1.276811,-0.5366046,1.099066,-1.112923,3
1.57027,0.5762239,0.8302951,0.5296028,-0.7001163,1.147845,-0.1718085,0.2453686,-1.794912,3
0.8991172,0.9355225,1.082475,1.588506,-1.126801,1.286957,-1.262858,0.4385486,-0.8695727,3
0.5858861,1.055916,1.089008,1.142901,-1.343496,1.321089,-1.125411,0.6492153,-0.7110405,3
1.262331,0.4367994,0.9884176,1.277063,-0.8752435,1.125559,-6.552415,0.1569835,-0.02884076,3
1.32589,0.6665072,0.7786241,0.5357703,-0.8231376,0.7793996,-0.546758,0.4436615,-1.017044,3
1.649574,-0.07301275,0.9759132,0.7627706,-1.518217,1.368855,-0.8733902,0.7207034,8.558681,3
0.619468,0.5623035,0.4790657,0.6734699,-0.7150103,0.6326377,-3.939747,0.5212642,0.06660686,3
0.7884524,0.8167286,1.204562,1.017955,-1.090373,1.223018,-0.3596709,0.4916873,-0.6080233,3
0.5039667,1.126874,1.10149,0.4312422,-0.6023248,0.7801344,-2.452146,0.3976276,-0.0527952,3
1.86008,0.6836401,0.6836699,1.321167,-0.1491015,0.7401538,0.3873403,0.2637244,0.1897949,3
1.492804,0.3045301,1.000025,1.481985,-0.6471429,0.839402,-65.26164,0.1754174,-1.424854,3
1.241019,-0.07775398,1.071757,0.8678074,-1.305146,1.362054,-1.139318,0.3492324,1.71995,3
1.932786,0.226324,1.173407,1.72021,-1.521537,1.31266,-4.113625,0.7083415,2.010846,3
1.856056,0.9078873,1.317703,1.388304,-1.331682,1.372067,-0.9220923,0.6704044,-5.137624,3
1.268377,0.8676608,0.9567214,1.087972,-1.135336,1.260114,3.341076,0.5767334,0.3605687,3
1.815413,0.2610931,0.4073862,0.7307293,-0.2787139,0.6360009,0.141974,0.07917643,-3.385479,3
0.8397146,0.9136132,1.30135,1.711978,-0.4178804,0.5336528,0.9975822,-0.1145265,0.1069483,3
1.380496,0.5995726,0.643141,1.276148,-0.6663032,0.6797779,0.6073073,0.4518593,1.749008,3
0.2514533,1.111599,0.944343,0.5854673,-0.0292397,0.22373,-0.1670608,0.02556896,0.3217127,3
0.7937211,0.65877,1.16835,0.7596051,-1.161242,1.385883,3.645185,0.3211642,0.1752444,3
0.6027884,0.3272004,0.7181848,0.8287786,-0.5481169,0.6681336,0.1185693,0.1759169,-0.3248796,3
1.984783,0.07468517,1.188934,1.478991,-1.063436,1.40207,-0.9364851,0.08091115,2.549587,3
1.11159,1.197043,1.309276,1.91092,-1.272677,1.179183,0.05906392,0.9488147,-1.490514,3
0.4864327,1.306648,1.331394,1.228099,-0.04470248,0.2956012,-0.04353016,-0.4087889,0.1457638,3
0.4773092,0.4955241,1.000566,0.6985115,-0.6563922,1.002143,-0.5694336,0.0998585,-0.9090773,3
1.242613,0.6856263,1.139521,1.210839,-1.071969,1.219561,-1.177476,0.4168673,0.8440673,3
1.986216,0.4480979,0.8958252,1.284725,-0.4462809,1.029383,-0.09837094,0.0189913,-1.632165,3
1.422538,0.4969477,1.037974,1.701748,-0.3685993,0.8437486,1.169455,-0.05856089,-0.341586,3
1.335567,0.9572904,0.9756847,1.512967,-0.0688853,0.9234657,-2.723938,0.3596796,2.490736,3
1.452739,-0.09436673,0.5163829,0.4046996,-0.8327045,1.09709,-0.2092577,-0.5213627,1.139337,3
0.2642505,1.209786,1.05648,1.238372,-0.3627732,0.4947019,0.2485219,0.4072297,15.83082,3
0.5957921,0.9740604,0.8820393,1.908077,-0.583751,0.8180564,-0.5765551,0.4386467,-1.411435,3
1.389705,1.283576,1.13764,1.92995,-0.4137853,1.38903,-3.758409,0.7228999,-2.309753,3
1.353853,0.5666209,0.6325446,1.145958,-0.2340338,0.3786495,-1.575204,0.02295977,-0.1542756,3
0.8380052,1.00106,1.280883,1.168269,-0.3602072,0.8070195,0.7759886,-0.02370664,0.07611751,3
0.5682302,1.227093,1.276318,1.221789,-1.073954,0.9349049,0.6403383,0.9783834,-4.105714,3
1.790353,1.365562,1.355874,1.41934,0.1180098,1.366579,1.253316,0.4892811,0.6619155,3
0.755443,1.019535,1.237322,0.7322127,-0.6487558,1.346763,12.22952,0.3577032,-4.628408,3
0.9871362,0.83603,1.221471,1.934,-0.5407181,1.0503,-0.3783193,0.1953983,-2.337377,3
1.128058,0.4736338,0.7799597,0.5898742,-0.6340638,0.7110533,-0.8318415,0.2066402,-0.949914,3
1.199839,0.9366646,1.049175,1.007604,-1.074685,1.08531,-0.2491989,0.7058279,-3.748674,3
0.9890232,0.667624,0.6617315,0.5942736,-0.07166164,0.8340333,0.3801334,0.3172729,0.4799932,3
0.2546557,1.411089,1.395466,1.694502,-0.3213934,0.7401774,-0.002302129,0.441115,-4.282067,3
0.5157443,0.3566386,0.6027174,0.4879891,-1.325185,1.155106,3.593619,0.2953314,0.220985,3
0.9079986,0.3456803,0.8658786,0.983313,-1.123483,1.215283,-2.596389,0.1210814,-0.1415988,3
0.6897871,1.107492,0.9820949,1.728936,0.1817318,0.6659341,-0.5869557,0.8270495,10.83501,3
0.8060014,0.3646691,1.189522,1.328054,-0.9588439,0.9794242,0.4578819,0.4263457,-0.06908289,3
1.218839,0.1749568,0.8915138,1.173841,-0.6645718,0.9056768,-4.397334,0.09656609,1.966455,3
1.369171,0.4370211,0.9461614,0.353477,-1.347278,1.289168,-0.3425546,0.5281702,-3.096658,3
1.039126,1.205992,1.233061,1.094965,-0.779487,0.9803201,5.662136,0.5588773,0.3345284,3
0.2481113,1.456537,1.258482,0.5658261,-0.8085136,1.19253,-0.8439048,0.7845794,-2.6686,3
1.060818,0.1535097,0.2982118,0.4600122,-0.7889578,1.006419,0.3129171,-0.3566886,-0.00962949,3
1.70704,0.4533119,1.252901,1.805733,-0.7939231,1.378102,-2.9405,-0.03845359,-0.6480672,3
1.934729,-0.005381479,0.702121,1.359458,-0.7221844,0.8822639,-0.5329847,0.06896176,1.015789,3
1.342099,-0.05297268,0.05985665,0.9118599,-0.8013687,0.7188117,0.2877353,-0.4355755,-0.2893744,3
1.019688,1.079249,1.334132,0.7690865,-0.776863,0.9331789,-2.809703,0.2469261,-0.6108646,3
0.6371136,0.9753824,1.171681,0.442098,-1.29101,1.384991,0.5821498,0.7071135,-1194.47,3
1.677488,0.3621802,0.5444447,1.478631,-1.267201,1.214943,2.910096,0.1034988,0.06469089,3
1.075758,1.003008,1.16902,0.8227278,-0.6845489,1.36127,1.273781,0.4144987,-0.01684701,3
1.92294,0.8151492,1.344855,1.81608,-1.013589,1.336842,-2.710419,0.3600049,-6.222123,3
1.267798,-0.1796826,1.252272,1.62188,-1.2772,1.207312,1.33867,0.5615037,0.8981526,3
1.879659,0.3590467,0.423612,0.3024343,-1.206995,1.028847,0.3418706,0.4346562,32.68721,3
1.484815,0.732849,0.7107645,1.664261,-0.7006079,0.7167223,-0.5948494,0.5491108,-1.068582,3
1.058949,0.8940002,0.9527937,1.493702,-1.119227,1.274222,-2.215935,0.451003,-0.6117782,3
1.424961,0.5689265,0.6124361,0.5430339,-1.422674,1.329109,0.7215755,0.4716044,2.184866,3
0.7185088,0.7341142,0.7619339,1.797486,-0.5588894,0.7792187,-0.6353811,0.287707,-1.009456,3
1.705861,0.2015249,1.129688,1.022728,-1.138221,1.127196,-1.492236,0.5353858,-3.076139,3
1.363583,0.03967343,0.5781875,0.6397773,-0.7542764,0.6934554,-0.5428388,0.3817624,-3.681222,3
0.3968335,0.5655321,0.8512003,0.7311333,-0.8480483,0.8973637,-0.4685161,0.3149295,-0.5406829,3
1.921606,0.0361451,1.049291,1.776174,-1.431105,1.209756,-5.74076,0.6739989,1.320275,3
0.7358733,0.8243523,1.114791,1.681745,-0.7504807,0.8572012,0.05479504,0.4592574,-2.007996,3
0.987165,0.6830042,1.033755,1.504783,-1.172249,1.340694,-1.423642,0.2211081,-0.6071925,3
0.6016504,0.5736825,1.314799,1.840294,-0.7235736,0.6564058,0.7128832,0.5522737,3.555118,3
1.023368,0.6034308,0.7938944,1.021047,-0.4409629,0.4128644,-289.1953,0.1187929,-0.2284451,3
1.285337,0.8414982,0.7301192,0.7897725,-1.293912,1.332316,2.161799,0.6680387,0.9762173,3
