rhoL,uL,TL,rhoR,uR,TR,s1,s2,s3,type
0.09630692,1.14405,1.092484,0.7330737,-0.06138735,1.066534,-1.031522,0.376772,-1.496213,5
0.7716268,-0.07634663,0.5405071,1.243054,-1.070439,0.9962228,-0.1283508,-0.03384155,-0.1281042,5
0.2606488,-0.8997954,0.9367529,1.454168,-0.1259899,1.352354,-1.381096,31.97392,-1.562536,5
0.044265,-0.7619733,0.6930816,1.087145,0.3157999,0.9495919,-1.028456,1.828553,-1.215589,5
1.386224,0.1644791,0.2498406,0.2637303,0.01239622,0.9918076,0.3484082,-0.1073857,-0.4934622,5
0.09259064,0.9279127,1.302218,0.9883673,1.078052,1.214563,-0.5847754,-0.2366576,-0.7477837,5
0.5960293,-0.2806312,0.6278418,1.285085,-0.9478677,1.176798,-0.6188613,-0.6839047,-0.5547936,5
0.6758071,0.2557219,0.7916971,1.069992,-0.5085925,0.9726477,-1.098959,-0.2592408,-0.8002303,5
0.4548456,1.324486,1.144363,1.910537,0.9064732,0.8719144,-0.2870457,-0.2093893,-0.5947417,5
0.07464395,0.6736477,0.9085104,0.7014272,-0.4221591,1.176207,-0.9988467,-1.097832,-1.11135,5
1.066052,0.7291119,0.9519781,1.941493,1.156752,1.362764,-1.161521,-0.5172205,-0.7344689,5
0.304694,-0.07027903,0.3214726,0.2258391,-0.2049654,1.11778,1.695546,-4.784838,-0.9234799,5
0.2424916,0.5788475,0.9517262,1.726286,1.166326,1.182896,-0.5210914,-0.07446356,-0.4984441,5
1.162125,-0.007530176,0.2391234,0.06790788,-0.4885943,1.374952,-0.01715938,-3.29926,0.3588548,5
1.948914,0.5825243,1.132283,1.513945,-0.3492911,1.326586,0.7925045,-0.02526922,-1.584641,5
0.2047963,0.448691,0.4946411,1.48686,0.3356514,1.011009,-1.028555,-0.01656515,-0.9660272,5
0.06548183,-0.3036168,1.334086,0.6807052,0.9085138,1.358184,-0.9741373,-0.2518579,-1.031724,5
0.5035627,-0.182399,0.3779818,1.540872,0.9815123,1.30531,-1.128976,-0.1155385,-0.8585165,5
0.2643817,0.613117,1.215424,1.722791,0.823232,1.076198,-0.550746,-0.3020775,-0.8039947,5
0.19906,-0.2233786,0.3567828,1.184268,0.3446862,0.5471241,-0.4365879,-0.07110989,-0.4312387,5
1.557983,-0.1583612,0.1803732,1.100161,-0.8008314,1.235442,1.054803,-1.533152,-0.6560776,5
0.3271242,0.8853829,1.303302,1.295383,-0.4186824,0.9191027,-0.4030506,0.1782775,-2.09978,5
0.3367765,0.6922575,1.051682,0.36931,-0.5073823,1.248276,-6.083107,0.0759776,-1.298811,5
0.2813997,0.5675283,0.538308,1.979996,0.2098036,0.9511986,-1.015334,0.04689396,-0.9711558,5
1.804957,0.01487268,0.03390926,0.5100433,0.5578247,1.251022,0.3126672,0.384647,-0.8758135,5
0.1891284,1.155029,1.049971,0.532925,0.06245584,0.8880387,-0.7972206,0.9298936,-2.63166,5
0.7167907,-0.3720393,0.3569499,0.636351,-0.1729948,0.7651716,3.759494,1.037497,-0.8730039,5
0.1785137,0.8813333,1.175429,1.959307,-0.3819902,1.114406,-0.9469521,-0.7758662,-1.231648,5
0.02526443,-0.03122864,0.9209335,0.3384754,-0.5422232,0.5037099,-0.06465678,-0.001881793,-0.09500545,5
1.291085,-0.03708518,0.07889085,0.3488428,0.7878054,1.316535,0.2374563,0.06718797,-0.8670355,5
0.2286214,-0.03063657,0.49628,0.2348441,0.4646286,1.323642,-31.21266,0.06910154,-1.174175,5
0.8267862,-0.1679735,0.4641503,1.073079,-0.1033226,1.229676,-3.408353,19.14493,-1.159361,5
0.9626048,0.3058836,0.9381562,0.8481054,-0.3938268,1.356419,4.175051,-0.4332603,-1.061021,5
1.980592,-0.01559642,0.35461,0.7695711,-0.107971,1.221338,0.3323898,-7.981613,-0.913741,5
1.951471,-0.175008,0.2847173,0.5615577,-0.7519603,1.090685,-0.04359221,-4.354589,-0.3371886,5
0.09692851,1.272582,1.271618,1.046179,0.2488173,0.8096051,-0.4631158,-1.517695,-1.535901,5
0.9292307,-0.3382842,0.4240644,1.848154,0.8951569,1.111061,-1.140196,-0.09086897,-0.6915874,5
0.1526242,0.5947628,0.587916,0.9137568,0.1877876,0.6369765,-0.6064309,-1.07403,-0.7839448,5
0.006944798,-0.03563851,0.4030777,1.383658,0.560803,1.302653,-1.522732,2.965057,-1.818963,5
1.032347,0.02287331,0.08906572,1.194817,-0.5533504,1.171229,-4.794582,-1.410032,-0.7843833,5
0.8917224,-0.5588323,0.5949545,1.090357,-0.04092555,1.407153,-5.360109,1.46857,-1.494577,5
0.3750295,-0.0894556,0.7317236,1.985505,-0.00256312,0.9689748,-0.9198909,15.98854,-0.9848761,5
1.160561,-0.1311922,0.3215237,0.9940577,0.3820773,1.146072,4.174383,0.1519315,-1.024615,5
0.8806931,0.3859312,1.18841,1.421253,-1.238445,1.312561,-0.4537983,0.2278403,-0.4212064,5
0.7575472,0.4921739,0.448132,1.923303,-0.4189271,0.9095592,-1.277597,-0.3140267,-0.7445897,5
0.0909839,-0.7332308,0.9548032,1.284858,-0.7292625,0.8293794,-0.3306327,-0.6890833,-0.4625669,5
0.9438494,0.01338607,0.784911,1.144671,-0.08162572,1.10762,-2.97245,-1.921331,-1.128868,5
0.4151389,0.6141573,0.9691395,1.326787,-0.2323526,1.093663,-1.132721,-0.2776882,-1.308206,5
0.01465721,0.4149179,0.4588158,0.6307415,-0.1154238,1.071554,-1.089665,-8.760459,-1.350479,5
0.9819154,-0.6152241,0.7338695,1.555199,-0.4454276,1.40825,-2.266505,-15.67724,-1.352682,5
0.1434573,0.2155419,1.232377,1.082688,-0.3620576,0.5824069,-0.2322338,0.03536164,-0.9502675,5
0.2787856,-0.1944084,0.3216999,0.4892966,0.142868,1.006207,-1.713284,0.7888403,-0.9724181,5
0.2143718,0.2764671,1.051299,1.555912,-0.7822027,0.8525782,-0.3077679,-0.1247536,-0.4453694,5
1.01804,0.2465961,1.009144,1.556604,-0.3730762,1.323273,-1.955954,-0.6901096,-1.280203,5
0.06352708,-0.1080886,1.291893,1.168756,-0.838196,1.37608,-0.91735,-2.030365,-1.213914,5
0.9374047,0.06679908,1.01071,0.8001354,-0.6987214,1.333222,0.9084241,-0.4077386,-0.6048076,5
1.782866,0.03460234,0.4134615,1.74316,0.5320764,0.9412054,22.52777,-0.198728,-0.7241118,5
0.1898917,0.8629028,1.347277,1.858877,-0.1880153,0.5480486,-0.03702798,0.1307907,-3.048932,5
0.236333,-0.1562685,0.4207719,1.257866,0.4929606,0.8568057,-0.7350924,-0.09030893,-0.6977182,5
0.09216363,0.2171368,0.9077044,1.907318,0.08946795,1.238542,-1.198637,10.3549,-1.409472,5
1.458956,-0.563562,0.5282349,1.636005,0.5599555,1.328642,-8.693512,0.03125251,-1.334262,5
0.1771216,-0.4211158,0.4073901,1.425989,-0.9303137,1.327885,-0.820965,-1.725786,-0.9867605,5
1.648905,0.2578666,0.2747663,0.8190047,0.3132744,1.050824,1.332373,0.3795377,-0.7664508,5
0.8222258,0.04500066,1.002293,0.9881914,-0.7538287,1.188477,-1.135143,-0.2533573,-0.6401177,5
1.696253,-0.09401524,0.3009262,1.332117,0.07065818,1.072263,2.351653,1.535975,-0.9724748,5
0.808917,0.8154817,0.9173223,0.8994725,0.1359896,1.377379,-11.23101,0.7960132,-1.548001,5
0.04922063,-0.7385483,0.8106327,1.907065,-0.02049068,1.093999,-1.211163,-918.7139,-1.545744,5
0.07257083,0.6215548,1.255628,0.6930995,0.5465137,0.975441,-0.6688031,-0.4212691,-0.9931444,5
1.987803,0.425277,0.6305984,1.21656,-0.02494218,1.267707,1.895539,0.03878842,-0.9933822,5
1.133068,0.002764897,0.4578563,1.234708,0.04207226,1.023369,-7.78595,5.325864,-0.9617113,5
0.7443757,0.02096077,0.7856582,1.142029,-1.139023,1.26516,-0.7299126,-0.2550028,-0.4348662,5
1.123121,0.05946326,0.7618977,0.83836,-1.256799,1.339052,-0.09485071,-0.07456728,0.02237417,5
0.1620454,0.8285924,1.271774,0.6287833,-0.9453169,1.189676,-0.7300538,0.09358632,-1.137787,5
1.390599,-0.0810124,0.4066876,0.3145695,-0.8306649,1.143358,-0.1367447,-1.104428,0.3715717,5
0.4966146,-0.2727548,0.6890557,1.8078,-0.6238965,1.260011,-0.9790466,-1.684916,-0.9989568,5
1.888808,-0.1505174,0.2395927,1.858181,1.154406,1.076536,13.91757,0.10468,-0.2818576,5
1.241181,0.3266871,0.6631902,0.8150955,0.6682529,1.316073,1.378808,-2.17785,-1.031199,5
1.73577,-0.4734477,0.5052965,1.609859,-0.05818915,1.205214,9.958225,1.00107,-1.318636,5
0.562118,0.6422012,0.6926578,1.001938,-0.6560597,1.381634,-2.543621,-0.4247823,-1.044591,5
0.7339859,-0.2693942,0.3420944,0.9893095,1.159126,1.037412,-0.7132205,0.1236012,-0.2121834,5
0.7641144,-0.03429523,0.06166523,1.561555,0.2247651,0.7390608,-1.112799,0.2619841,-0.6624466,5
0.6250066,0.5566108,0.5742822,1.10478,-0.2039843,0.9635786,-2.001081,-0.04663892,-0.9385488,5
0.2069429,-0.002908681,0.1785156,0.1311684,0.5541956,1.339475,1.499515,0.2366882,-1.058189,5
1.145816,0.1672986,0.8745288,1.475615,-1.093011,1.25932,-1.076543,-0.1135362,-0.4035837,5
0.4040985,0.3540711,1.068156,1.667035,-0.9049369,1.298205,-0.8619657,-0.5604459,-0.917185,5
0.01621707,-1.083608,1.132056,1.578461,-0.5662176,1.050626,-0.9207453,-2.779226,-1.294886,5
0.1823643,-1.205968,1.274493,0.8854095,-1.594857,1.392643,-0.02238044,-0.056375,-0.05012977,5
0.5593735,0.6526974,0.7275704,0.9211633,-0.36579,1.375768,-3.079281,-0.3728422,-1.21139,5
0.574687,-0.09451928,0.4822422,1.326383,-0.7593488,1.161059,-0.8999307,-0.9556841,-0.7137396,5
0.2485738,0.1337023,1.089457,0.7779315,-1.616192,1.400788,-0.129475,0.187531,-0.1005689,5
0.6706679,0.9344025,0.9265096,1.278492,-0.4996089,1.182134,-1.836687,0.2555327,-1.369786,5
0.08253614,0.5315936,1.318869,0.893577,-0.09033997,0.9942105,-0.865956,-1.14738,-1.232677,5
1.748868,-0.03019243,0.07773725,0.733665,-0.2322264,0.4800909,0.09915363,-0.886551,-0.2586032,5
0.007400291,-0.5960949,0.6596215,0.1447601,-0.6103885,0.9232764,-0.622839,-1.540395,-0.841841,5
0.4721276,0.7046865,0.911352,1.517897,-1.531374,1.33251,-0.5331386,0.3185433,-0.2596286,5
0.5285932,-0.02627475,0.2242495,0.5346353,0.6014246,0.8009214,-34.51992,-0.07811965,-0.497705,5
0.3921843,-0.07392152,0.4258579,1.269899,-1.571109,1.402909,-0.1138302,-0.1481038,-0.1331017,5
0.5625364,0.5774804,0.7529448,1.674974,0.6443591,1.286689,-1.510406,-0.6490747,-1.131903,5
0.6475322,0.2814485,0.9147525,1.552207,0.01222582,0.9617417,-0.9455755,-0.3314887,-1.154816,5
0.09152251,0.6357498,1.333508,0.2728764,-0.5239348,1.353425,-1.181387,-0.3456808,-1.575516,5
0.4720057,0.346111,0.7586402,1.038931,0.1012973,1.413781,-2.070488,-4.775189,-1.393038,5
0.2360143,-0.2399624,0.2369657,1.072786,0.851063,1.032907,-0.7471971,-0.05225541,-0.6092066,5
1.607734,-0.5253248,0.6358835,1.545669,-0.3016354,1.107877,13.58568,1.782201,-1.272222,5
0.4730018,0.2240888,0.7829264,1.048536,-1.10081,1.293649,-0.8502429,-0.3545702,-0.5925537,5
1.079935,-0.4043008,0.4087885,1.136087,0.3826547,1.36509,-19.93343,0.2717039,-1.334839,5
0.2029828,0.3567697,1.285052,0.6728053,0.01643428,1.30848,-1.234628,-1.146252,-1.552207,5
0.3135453,0.7003455,1.358545,1.964902,-0.9760963,0.9253436,-0.2671464,0.304137,-0.727853,5
0.4747341,0.3670957,0.525018,0.5004371,1.078881,1.400427,-19.76732,-0.4795373,-0.7980357,5
1.099041,-0.2921506,0.4928213,1.374684,-0.0009468975,1.376217,-4.532428,2.296553,-1.342018,5
1.147445,0.4184359,1.152605,1.998805,-0.1877481,1.09335,-0.8087268,-0.1716606,-1.558817,5
1.228016,0.3084208,0.5884164,1.148624,-0.461875,0.7915801,4.149199,-0.02867921,-0.3644957,5
1.810288,-0.1416141,0.233332,1.138786,-0.5800964,0.9535801,0.4614782,-1.407931,-0.5355668,5
0.334201,0.5013592,0.593554,0.6804339,-0.1507995,0.926915,-1.533333,-0.1428675,-0.9517554,5
0.01379009,-1.065523,1.099251,1.027946,-0.4817909,0.6573684,-0.4301153,-1.069491,-0.6212083,5
1.414048,0.2243902,0.5079812,1.145455,-0.6850984,1.080779,2.140794,-0.389981,-0.4377778,5
0.2164761,-1.133596,1.374194,1.774554,-1.257856,1.321939,-0.3891148,-0.7626946,-0.5392461,5
0.1966393,-0.983876,0.9976761,1.404991,0.2699242,1.173003,-1.191801,1.185365,-1.368697,5
0.08707439,1.069339,1.188651,0.3451183,-0.1527486,1.370092,-1.474662,0.09692538,-1.747037,5
1.513201,0.06136461,0.4242309,1.40161,-0.07485069,0.6130153,3.086636,-0.3930597,-0.5785453,5
0.27584,0.570335,0.6599703,0.8515155,-0.2159115,0.8842136,-1.056744,-0.1668553,-0.9839476,5
0.1811208,-0.2331749,0.7551033,0.3610917,-1.231568,1.211192,-0.217161,-0.1660073,-0.2523495,5
0.2183358,0.4165777,0.7653543,0.6538956,-0.9567419,1.174476,-0.8290143,-0.2969467,-0.6515821,5
1.435728,0.1222574,0.5099934,1.977882,0.7306339,1.218979,-2.779996,-0.2487193,-0.9136549,5
0.1191622,-0.3116314,0.5650745,1.081316,1.254324,1.226165,-0.5195341,0.07142702,-0.4354564,5
0.2383576,0.02962067,0.7115653,1.89367,-0.4478236,1.184389,-0.9654159,-2.089164,-1.098569,5
0.3461751,0.8174992,1.196481,1.473636,1.339744,1.219929,-0.2294997,0.1032352,-0.2476198,5
1.28154,0.9790633,1.213916,1.889048,0.574781,1.306513,-1.72811,4.897681,-1.842646,5
0.1225232,0.4574789,1.076576,1.55409,-0.2063079,1.042677,-0.8845737,-1.519279,-1.075551,5
0.2228836,-0.7340149,1.00193,1.914738,0.08491179,1.114744,-1.086639,3.31323,-1.284404,5
0.4594219,-0.2659793,0.6512519,1.937367,-1.152707,1.017889,-0.02483273,-0.0466519,-0.06846079,5
0.07957505,1.074933,1.256882,0.661034,1.258813,1.338094,-0.5952226,-0.2204473,-0.7131439,5
0.2415555,0.8968237,1.107841,0.6656836,0.8288418,1.12704,-0.7418447,-0.607948,-0.9247219,5
0.1111236,0.3380556,0.6568122,1.690875,-0.5090216,0.4759011,-0.09998857,-0.01227467,-0.1736874,5
1.48137,0.1958757,0.4842167,1.70549,0.7909743,1.20798,-5.922754,-0.3092551,-0.8308524,5
0.2779741,1.00578,1.069294,1.505286,-0.558156,0.8746015,-0.5995878,0.2204686,-1.378717,5
0.799826,-0.8116167,1.060831,1.231227,-1.249763,1.105165,0.3698801,0.3964287,0.2848953,5
1.059705,0.6834019,0.7312171,1.886733,0.7466495,1.247772,-2.1795,-1.370081,-1.005337,5
1.906202,0.1658525,0.3106726,1.4792,-1.063758,1.222896,1.475995,-0.4309587,-0.2525155,5
1.676058,0.03224527,0.1094592,1.414622,-0.3067616,0.7693311,2.401346,-0.9836899,-0.5129769,5
0.02012348,-0.5814584,0.9446197,1.714378,1.267389,1.136009,-0.5713145,0.6988201,-0.4782107,5
0.8386418,0.5379147,0.7344984,0.8506221,0.04356481,1.096582,-59.97852,0.3093775,-1.165307,5
0.1148429,-0.2982383,0.6948872,1.549805,-0.4551447,0.5317563,-0.2105712,-0.394843,-0.2883009,5
0.2926126,0.8837624,0.765183,0.7754798,0.5777975,0.9285012,-0.9484806,-1.624065,-0.9477838,5
0.2212677,0.06035995,0.2139247,1.875195,-1.105523,1.004816,-0.1291781,-0.1922704,-0.14708,5
0.0002545683,-0.6761094,0.6383761,1.56711,0.2349434,1.306376,-1.90527,12.58281,-2.502432,5
1.002299,-0.1807923,0.4254559,1.409822,-1.081984,1.15456,-0.6244103,-0.4353845,-0.3537165,5
0.345867,-0.5219046,0.6549191,1.125618,0.8110822,1.174203,-1.030238,-0.1453218,-0.8842955,5
0.9895216,0.1639949,0.4033508,1.170533,-0.1776101,0.6088216,-2.214166,-0.2396752,-0.5287914,5
0.5035412,0.9989626,0.9705637,1.209811,1.52802,1.386523,-0.4859149,-0.06058748,-0.280542,5
1.164539,0.005467332,0.5671622,1.839745,0.3375954,0.9756351,-1.644521,-0.1175671,-0.9196098,5
1.531741,-0.2897667,0.6110164,1.853413,-0.8568055,1.290653,-2.334315,-1.192802,-0.7895164,5
0.7114837,0.31508,0.8988422,1.084824,0.1977494,1.116628,-1.744301,5.566472,-1.21481,5
0.1227346,-0.01621048,0.8766758,0.8386147,0.08900835,1.351257,-1.268125,4.586247,-1.339688,5
0.4928706,-0.1395096,0.8126042,1.266932,-0.6160586,0.6518018,-0.08682011,0.1062537,-0.1158417,5
0.05725413,-0.1739206,1.223994,1.074432,-0.1385648,0.6637487,-0.5288333,-1.417178,-0.704697,5
0.4305011,-0.4462195,0.5565588,0.8398317,-0.2788553,0.8076794,-0.9467319,-5.443048,-0.8081577,5
0.3593493,-0.0008499461,0.1144475,1.242648,0.7920264,0.8483654,-0.5503372,0.005704216,-0.3867407,5
1.686525,0.6919141,0.8484415,1.996282,-0.665884,1.195014,-4.854438,0.1080048,-0.8614433,5
0.2501531,-0.1455331,0.850169,0.9899069,-1.180702,1.407665,-0.6088278,-0.8003826,-0.6680255,5
1.02445,-0.1417195,0.3718622,0.7358414,0.7938571,1.106883,1.099292,-0.1366329,-0.7392154,5
1.13374,0.2874933,0.2837521,1.856526,-0.1109337,0.6096131,-1.511491,-0.1687191,-0.5375728,5
0.3588796,-0.1233879,0.7900875,0.4393938,-0.3952296,1.212618,-2.823072,-1.505398,-1.089738,5
1.09343,0.02677465,0.163215,1.96307,0.3439831,1.408358,-2.477664,0.9500001,-1.262933,5
0.235376,-0.5288951,0.7876638,0.9944236,0.0918713,1.160528,-1.154066,1.327821,-1.187618,5
0.5098646,0.06331681,0.07973964,1.885625,-0.06171592,0.488893,-0.5450666,-1.241222,-0.4406903,5
0.4199394,0.846474,1.172103,1.976646,-1.480919,1.311457,-0.4364151,0.3220776,-0.4163938,5
0.4178151,0.3266441,0.5206356,1.795474,-0.1968495,0.4699706,-0.3784564,-0.06390542,-0.619222,5
0.3795575,0.7573307,0.8588756,1.005785,0.1932913,1.137266,-1.478939,2.208164,-1.317975,5
1.134115,0.2050558,0.2906105,1.694946,-0.5348191,1.367464,-2.981019,-1.42697,-0.9996353,5
0.4164263,0.08053435,0.285403,1.807435,0.3569199,0.7228974,-0.7148851,-0.05998726,-0.6170381,5
0.09175541,0.2271046,0.2298397,0.3628159,0.6237103,0.8359599,-0.7793494,-0.1282028,-0.5420161,5
0.5836872,-0.7804852,0.6663787,1.321353,0.02372187,1.260041,-1.798256,1.430245,-1.393003,5
0.9310917,0.05600499,0.3748396,1.375151,-0.7028337,1.075368,-1.511418,-0.7672874,-0.6203566,5
0.0004077605,-0.4473461,0.5648576,0.9433087,-0.3139507,0.4280458,-0.3283943,-0.8377782,-0.4799803,5
1.494573,-0.03356439,0.632822,1.635077,-0.729709,0.9209189,-1.325536,-0.2115629,-0.3343586,5
1.249342,0.02681872,0.05145653,1.568405,-0.4510833,0.6186827,-1.274929,-0.4410968,-0.2938023,5
0.7730483,0.2602326,0.8495591,1.173511,-0.1286942,1.025707,-1.505444,-0.3804839,-1.12173,5
0.02160261,0.4765516,0.5875835,1.932046,1.238504,1.336164,-0.9002872,0.6194475,-0.8785154,5
1.604024,0.04286911,1.107169,1.606671,-0.5987667,1.268707,-71.84027,-0.328873,-0.7058239,5
0.527326,0.557466,0.5040871,1.47299,-0.7914267,0.9068046,-0.8636346,-0.001502794,-0.4662012,5
1.954381,-0.2158049,0.3971731,0.8358883,-0.5165623,0.9960207,0.04611437,-35.06247,-0.6235089,5
0.185067,-0.2935428,0.4275015,0.6691778,-0.76353,0.9577446,-0.4857207,-0.8065694,-0.5233336,5
0.1382347,0.5839986,1.065682,0.3923375,-0.08934376,1.182394,-1.24172,-0.2369778,-1.444547,5
0.3644339,0.2269808,0.9217788,0.9638494,-0.6270267,1.306926,-1.238183,-0.8709113,-1.107002,5
0.3441351,-0.09320872,0.3573965,0.5268916,0.3577578,0.6737664,-1.07339,-0.1243506,-0.5719789,5
0.01352336,0.4158686,0.9168005,0.4855987,-1.311797,1.20948,-0.1931908,-0.3075084,-0.2588032,5
1.893497,0.5504964,0.4726479,0.764545,0.02920722,1.173152,1.085389,0.6030904,-0.8590861,5
0.1444938,-0.7203407,0.6844362,1.732526,0.4885564,0.9464098,-0.9016804,0.5171183,-0.9886968,5
0.4649918,-0.6572794,1.267102,1.856089,-0.8527583,1.23422,-0.638763,-0.9511408,-0.7915813,5
0.3339497,0.01420844,0.102118,1.08871,0.849019,1.248232,-1.183843,-0.09502106,-0.8800835,5
0.3909466,0.1390068,0.5187494,1.725493,-1.446595,1.242241,-0.08390513,0.007794238,-0.04456104,5
0.1685212,0.6841034,1.257925,1.753855,-0.06740756,0.5578818,-0.2039016,0.1522593,-1.717439,5
1.751016,-0.02230546,0.2918449,1.260915,-0.9074054,0.9477708,0.1153382,-0.2843391,-0.145828,5
0.9182585,0.4915917,0.8028002,1.003431,-0.2395969,0.9139633,-4.143784,0.02986115,-1.22735,5
0.2475776,0.01461754,1.114675,1.435005,-0.6727622,0.8390242,-0.3581893,-0.2054897,-0.5126467,5
0.7080311,0.2829793,1.209392,1.270395,-0.9207957,1.108666,-0.2120509,0.1655311,-0.5918392,5
0.9794771,0.2211696,0.8640996,1.623964,-1.140112,1.234953,-0.7387916,-0.07070064,-0.4190172,5
0.9131259,0.3256012,0.8858799,1.433157,-0.005181833,1.115623,-1.748498,-0.3229018,-1.230126,5
1.572954,0.554107,0.6651081,1.035584,-0.02596305,0.8604832,0.4946785,0.2281657,4.447687,5
0.5365008,-0.6218128,0.5458512,0.5071216,-0.3387333,1.079068,11.91653,1.87426,-1.280694,5
0.06125761,0.4378631,0.5276342,0.6264763,0.9799796,0.9096224,-0.3570272,0.05506793,-0.2634995,5
1.543415,0.8988711,0.9155463,1.985783,-0.2145134,1.346374,-5.43232,0.3962277,-1.480381,5
0.6997805,0.2165816,0.7991704,1.538005,0.3117294,1.226384,-1.59296,-0.05453853,-1.221258,5
0.4620692,0.6896716,1.205613,1.843941,-0.3395474,0.7991148,-0.2884884,0.1000304,-1.93187,5
0.8679075,0.07370877,0.2433845,1.50658,-0.2751782,1.128743,-1.907217,-1.896686,-0.9428595,5
0.4202267,0.9854233,1.150033,1.87373,0.9419315,1.401237,-1.09861,-0.724511,-1.169927,5
1.218487,0.2036995,0.6591217,0.6980624,-0.5943037,1.143416,0.4503833,-0.3228695,-0.2396627,5
0.8551065,-0.2596399,0.7249066,1.408859,0.05710622,1.243391,-2.000825,1.203508,-1.290372,5
0.2497921,-0.1359495,0.5932148,0.7752807,-1.095113,1.179288,-0.3971557,-0.4852124,-0.4135303,5
0.2499224,-0.3581237,0.8960559,1.318419,-0.2785203,0.8684025,-0.6754234,-1.385403,-0.808053,5
0.7446343,-0.1026093,0.161463,1.07362,-0.06333682,1.297816,-3.069933,80.48939,-1.16656,5
0.4610818,0.4663413,0.5905976,0.4871511,-0.3504776,1.143486,-18.0893,-0.2452312,-0.860668,5
0.1714763,-0.4714627,0.4162525,1.763978,-1.197139,1.322437,-0.5166301,-1.009621,-0.6556654,5
0.1450875,0.3372771,1.310118,0.9285851,-0.7808316,1.112011,-0.636549,-0.4114742,-0.8796136,5
0.1987816,1.11892,1.086177,1.566786,-0.1539561,1.38491,-1.414461,-0.8724945,-1.578746,5
1.976712,0.09679284,0.3942683,1.209424,-0.3158744,0.6352576,0.2264527,-0.1886395,-0.1631075,5
0.1444368,0.6020999,0.6733121,0.8809925,-0.2641853,1.400508,-1.425783,-1.888923,-1.332258,5
0.4523615,-0.4506967,0.7465096,0.7362279,-1.146779,1.107144,-0.06041371,-0.0988086,-0.1723037,5
0.07093821,0.6893229,1.369989,0.8404914,-0.4607149,1.314386,-1.045277,-1.281827,-1.299152,5
0.3450728,1.38826,1.204479,1.180149,-0.02541458,1.355891,-1.527567,1.207667,-2.020678,5
0.4546769,-0.2935319,0.4344303,1.905445,0.7805173,1.082999,-0.8724665,-0.1075066,-0.7561854,5
0.2922683,0.448053,0.9402107,1.951326,-0.7182252,0.9766952,-0.5772727,-0.3701668,-0.698966,5
1.308678,-0.238639,0.2746951,1.696043,-0.5952498,0.9541472,-1.815966,-1.221292,-0.6080315,5
0.5074117,-0.2074258,0.2758662,0.7465447,-0.2996353,0.5328579,-0.7191962,-0.8668583,-0.4030996,5
1.903508,-0.3022309,0.6441872,0.7665226,-0.6472538,1.403124,-0.02493162,6.554562,-0.9221986,5
0.6486438,-0.4350406,0.6281713,1.352268,-0.6516802,1.106905,-0.9368257,-1.357978,-0.7893344,5
0.8285899,0.2211328,1.076745,1.114192,-0.6408239,1.07568,-0.4367941,-0.06302365,-0.7027557,5
0.3079633,-0.566538,0.8166041,0.6272922,-0.6871999,1.239309,-1.090777,-1.716962,-0.9604243,5
0.5664268,1.056821,1.346875,1.657031,-0.1685135,1.208632,-0.9227667,0.3145836,-2.183408,5
0.2136497,-1.239293,1.391437,1.943838,-0.3336045,1.235149,-1.117965,-6.148069,-1.478115,5
1.463753,-0.1592558,0.3083818,1.399848,-0.5426792,0.9310366,7.451165,-1.190458,-0.5999729,5
0.6724057,0.09335134,0.2391494,1.443575,0.498364,0.4285194,-0.1102641,0.0721497,-0.03240733,5
0.7461041,-0.9174351,0.936211,1.71178,-1.081331,1.107422,-0.3123352,-0.5293939,-0.3755374,5
0.5215487,1.126165,0.9875327,1.841667,-0.7305533,1.181482,-1.185353,0.2228002,-1.316161,5
0.4392509,-0.8590496,1.250412,1.315741,-1.35541,1.318441,-0.1489642,-0.2056971,-0.2166787,5
0.629356,0.631533,0.6155944,1.604576,0.7759945,0.9254008,-0.8083467,-0.4722996,-0.5552455,5
1.000476,0.3652318,0.3142635,1.735657,0.948015,1.286874,-2.460384,-0.3131393,-0.7919332,5
0.6990421,0.2227947,0.3839085,0.5847777,-0.1602444,0.4733359,0.8968118,0.009578668,-0.3949683,5
1.62512,-0.07575531,0.08939819,0.5705059,-0.6900118,0.8522922,0.02845694,-0.8646909,-0.190317,5
0.2217171,0.6271746,1.074116,1.208109,1.045549,1.291866,-0.8045422,-0.3143898,-0.8370193,5
1.134259,-0.5077065,1.062237,1.000642,-1.190918,1.277017,-1.918495,0.343065,0.4024863,5
0.748134,-0.08336744,0.3742283,1.296633,0.328204,1.323091,-2.295005,0.5845098,-1.22447,5
0.1355461,-0.111964,0.1107195,0.2755919,0.5780743,1.105399,-1.566584,-0.01496074,-0.8979506,5
0.02616117,0.4771506,1.188619,1.012373,-0.8008422,0.7700515,-0.1681531,-0.2171383,-0.2669427,5
0.3485156,0.02029117,0.570488,1.691651,0.920877,1.352754,-1.11224,-0.1717122,-0.982145,5
1.81364,0.05534545,0.1248684,1.767995,-0.3636518,1.14404,28.7352,-1.700736,-0.8350085,5
1.534063,-0.7428206,0.935293,1.549654,-1.354427,1.26733,12.29369,0.2084498,0.003596827,5
0.6865094,0.1964391,1.297882,1.638211,-0.7548366,1.030309,-0.2813235,0.07586124,-0.8508649,5
1.049319,0.7295397,0.6542461,1.970515,0.983995,0.9502636,-0.540428,-0.2720934,-0.3041548,5
0.290315,-0.4539518,0.7552328,1.165087,-0.9261799,0.8167861,0.01173951,0.01908329,-0.01004812,5
